,do not communcate,communicate
0,0.0,0.0
1,-13.592857979856488,-13.350187808438587
2,-92.96367535341065,-32.03047238038818
3,-133.05720974020892,-55.05694905745375
4,0.0,0.0
5,-0.9908895877982697,-6.5597255480964405
6,-38.40343587759821,-45.141168760345515
7,0.0,0.0
8,-50.23436366045992,-23.15024030838033
9,0.0,0.0
10,0.0,0.0
11,-54.733920180398,0.0
12,-46.8158804792,0.0
13,0.0,0.0
14,0.0,0.0
15,-39.248535773575135,0.0
16,0.0,0.0
17,0.0,0.0
