,communicate,do not communcate
0,-16.379488044185525,-1.5919667464743068
1,-10.463703842245732,-3.5016243333114856
2,-168.14649780392867,-29.604683424507506
3,-13.920194691318567,-2.4061051819587043
4,-22.97578438199482,-21.30021293557262
5,0.0,0.0
6,-35.409763136047246,-71.68688207130269
7,0.0,1.109442136605467
8,0.0,0.6013256586431583
9,0.0,-199.99999999999858
10,0.0,-0.39696280931147665
11,0.0,-71.4776795830563
12,0.0,0.0
13,0.0,-14.000835945859041
