,do not communcate,communicate
0,-8.137484255930051,-11.772088410773788
1,1.6538771422458625,-9.641900689739192
2,-31.773718316087976,-166.51783050772679
3,1.8210348762382393,-10.951822256905029
4,-135.7530916180683,-134.89879297868987
5,0.0,0.0
6,-76.37722907183688,-32.44131737341762
7,2.728446019844696,0.0
8,1.2963956861154187,0.0
9,-199.99999999999858,0.0
10,0.6726619251673646,0.0
11,-198.1690947384868,0.0
12,0.0,0.0
13,-199.99999999999858,48.74042471694308
